activity_nr,citation_id,standard,viol_type,issuance_date,current_penalty,initial_penalty
348555756,01002,19100176 B,S,2025-10-24,5400,5400
348555756,01003,19100244 A01 II,S,2025-10-24,5400,5400
348555756,01004,19100303 B01,S,2025-10-24,6300,6300
348555756,01005,N.J.S.A. 34:6A-33(A),S,2025-10-24,6300,6300
348555814,01001,19100132 D02,O,2025-10-31,700,700
348556382,01001,19260452 J02,S,2025-12-18,3015,3015
348556382,01002,19260501 B13,S,2025-12-18,3547,3547
348560699,01001,N.J.A.C. 12:100-13.4(B),O,2025-11-12,1000,1000
348560699,01002,N.J.A.C. 12:100-13.4(D),O,2025-11-12,1000,1000
348549965,01001,19100147 C06 I,S,2025-10-23,4500,4500
348549965,01002,19100176 B,S,2025-10-23,6300,6300
348549965,01003,19100176 C,S,2025-10-23,6300,6300
348549965,01004,19100253 C05 III,S,2025-10-23,4500,4500
348549965,01005,19100178 L04 III,S,2025-10-23,6300,6300
348549965,01006,19100305 B01 II,S,2025-10-23,4500,4500
348549965,02001,N.J.A.C. 12:100-7.3(A),O,2025-10-23,900,900
348547027,01001,19260503 C,S,2025-10-21,2000,3972
348546466,01001,19100022 A02,R,2025-10-20,0,0
348542895,01001,19260651 J02,S,2025-12-11,6951,11585
348542895,01002,19260651 K01,S,2025-12-11,6951,11585
348541798,01001,19260501 B01,S,2026-03-30,3547,3547
348541855,01001,19260451 B04,S,2026-03-30,8276,8276
348541855,01002,19260451 E01,S,2026-03-30,8276,8276
348541855,01003,19260451 G01 I,S,2026-03-30,8276,8276
348541855,01004,19261053 B01,S,2026-03-30,8276,8276
348537705,01001,19100022 A01,S,2025-10-30,4200,4200
348537705,01002,19100022 A03,S,2025-10-30,4200,4200
348537705,01003,19100147 C01,S,2025-10-30,4200,4200
348537705,01004,19100147 D02,S,2025-10-30,4200,4200
348537705,01005,19100244 A01 II,S,2025-10-30,4900,4900
348537705,02001,19100132 D02,O,2025-10-30,700,700
348537705,02002,19101200 A01,O,2025-10-30,700,700
348537705,02003,N.J.A.C. 12:100-7.3(A),O,2025-10-30,700,700
348535915,01001,12 NYCRR PART 800.6(H),S,2025-12-03,0,0
348535915,01002,19100157 C01,S,2025-12-03,0,0
348535915,01003,19100244 A01 II,S,2025-12-03,0,0
348535915,01004,19100303 F02,S,2025-12-03,0,0
348535915,01005,19100305 B01 II,S,2025-12-03,0,0
348535915,02001,12 NYCRR PART 801.4,O,2025-12-03,0,0
348535915,02002,19100120 Q06 I A,O,2025-12-03,0,0
348535915,02003,19101200 G10,O,2025-12-03,0,0
348535915,02004,19101200 H01,O,2025-12-03,0,0
348533100,01001,19100147 C04 I,S,2025-10-08,4200,4200
348533100,01002,19100147 C04 II,S,2025-10-08,4900,4900
348533100,01003,19100176 B,S,2025-10-08,4900,4900
348533100,01004,N.J.S.A. 34:6A-33(A),S,2025-10-08,4900,4900
348533100,02001,19100157 E02,O,2025-10-08,700,700
348530577,01001A,19101200 E01,O,2026-01-28,4965,4965
348530577,01001B,19101200 G01,O,2026-01-28,0,0
348530577,01002,19260102 A01,S,2026-01-28,0,4965
348530577,02001,19040040 A,O,2026-01-28,1655,1655
348528175,01001,19260106 D,O,2026-01-21,3972,4965
348532425,01001,5A0001,S,2026-03-20,0,9268
348532425,01002,19260021 B02,O,2026-03-20,6500,9268
348532474,01001,19260652 A01,S,2026-03-11,11585,11585
348532474,01002,19260021 B02,S,2026-03-11,8276,8276
348532573,01001,19260106 A,S,2026-01-22,8276,8276
348532573,01002,19260106 D,S,2026-01-22,11585,11585
348525742,01001,19260600 A03 II,S,2026-03-16,16550,16550
348525742,01002,19260602 D,S,2026-03-16,16550,16550
348524349,01001,19260451 F03,S,2026-02-26,2766,3972
348524349,01002,19260451 G04 II,S,2026-02-26,2767,3972
348524349,01003,19260451 G04 IV,S,2026-02-26,2767,3972
348522541,01001,19260451 C02 I,S,2026-01-05,4965,4965
348522541,01002,19260451 G01,S,2026-01-05,4965,4965
348522541,01003,19260452 J02,S,2026-01-05,4965,4965
348521980,01001,19260501 B01,S,2026-03-19,3972,3972
348521980,01002,19261053 B14,S,2026-03-19,3972,3972
348527748,01001,19260451 H02 I,O,2026-03-18,2700,3547
348517681,01001,19260501 B13,S,2026-03-11,2100,3547
348517681,01002,19261053 B01,S,2026-03-11,2100,3547
348521816,01001,19260102 A01,S,2026-03-10,2837,2837
348521816,01002,19260501 B13,S,2026-03-10,4965,4965
348515438,01001,N.J.S.A. 34:6A-33(A),S,2025-10-02,6300,6300
348515438,02001,N.J.A.C. 12:100-7.3(A),O,2025-10-02,900,900
348514829,01001,5A0001,S,2026-03-18,13240,13240
348511619,01001,19260451 G01,S,2025-12-17,4965,4965
348511619,01002,19260501 B13,S,2025-12-17,4965,4965
348506171,01001,19260501 B13,R,2026-02-20,4900,9930
348506189,01001A,19260100 A,S,2025-09-25,2270,2270
348506189,01001B,19260102 A01,S,2025-09-25,0,0
348506189,01002A,19260501 B13,S,2025-09-25,3972,3972
348506189,01002B,19260503 A02,S,2025-09-25,0,0
348506189,01003,19261053 B01,S,2025-09-25,3972,3972
348517038,01001,19260501 B13,S,2025-11-21,4965,4965
348513961,01001,19260501 B13,S,2025-11-21,4965,4965
348514001,01001,19260501 B13,S,2025-11-21,4965,4965
348506353,01001,19260451 G01 VII,S,2026-02-20,2200,3547
348506353,01002,19261053 B01,S,2026-02-20,2100,3547
348506353,01003,19261053 B06,S,2026-02-20,2200,3547
348506569,01001A,19100134 E01,O,2026-01-13,0,2837
348506569,01001B,19100134 F01,O,2026-01-13,0,0
348506569,01002,19260102 A01,S,2026-01-13,2000,2837
348506569,01003,19260152 A01,S,2026-01-13,2000,2837
348506569,01004,19260300 B02,S,2026-01-13,2000,3618
348506569,01005,19261053 B07,S,2026-01-13,2000,3618
348506569,01006,19261053 B15,S,2026-01-13,2000,3618
348506650,01001,19260102 A01,S,2026-01-21,4256,4256
348506650,01002,19260501 B13,S,2026-01-21,4965,4965
348504689,01001,19260501 B10,S,2026-02-27,2483,3547
348503723,01001,19260453 B02 V,S,2025-09-19,0,5958
348502683,01001,19260501 B10,S,2025-10-29,0,0
348516410,01001,19260102 A01,S,2025-09-22,2270,2270
348516410,01002,19260501 B13,S,2025-09-22,3972,3972
348504754,01001,19260501 B13,S,2026-03-09,2660,3547
348516386,01001,19260102 A01,S,2025-09-25,2270,2270
348516386,01002,19260501 B13,S,2025-09-25,3972,3972
348516386,01003,19261053 B13,S,2025-09-25,3405,3405
348502071,01001,"NYSLL ARTICLE 2, SECTION 27-A.3.A",S,2026-03-24,0,0
348502071,01002,19260200 G01,S,2026-03-24,0,0
348502071,01003,19260601 B04,S,2026-03-24,0,0
348502071,01004,19260601 B14,S,2026-03-24,0,0
348502071,02001,12 NYCRR PART 801.4,O,2026-03-24,0,0
348499666,01001A,19260403 B02,S,2025-12-10,965,1929
348499666,01001B,19260405 A02 II C,S,2025-12-10,0,0
348499666,01002,19260451 G01 VII,S,2025-12-10,1986,3972
348499666,01003A,19261053 B01,S,2025-12-10,1418,2838
348499666,01003B,19261053 B16,S,2025-12-10,0,0
348499773,01001,19260602 D,S,2026-01-12,3972,6620
348500489,01001,19260501 B13,S,2026-02-20,2100,3547
348500489,01002,19261053 B01,S,2026-02-20,2100,3547
348494048,01001,19100212 A01,S,2025-12-29,0,3547
348494048,01002,19100243 C01,S,2025-12-29,0,3547
348496001,01001,19260021 B02,S,2026-03-09,9268,9268
348496001,01002,19260651 J02,S,2026-03-09,9268,9268
348496001,01003,19260651 K01,S,2026-03-09,9268,9268
348496001,01004,19260652 A01,S,2026-03-09,9268,9268
348496001,01005,19260701 B,S,2026-03-09,9268,9268
348491762,01001,19260701 B,S,2025-09-24,5958,5958
348491762,02001,19260501 B01,R,2025-09-24,11916,11916
348493917,01001,19260021 B02,S,2026-02-10,4965,4965
348493917,01002,19260850 B,S,2026-02-10,4965,4965
348492919,01001,19260501 B13,S,2025-09-12,3972,3972
348491283,01001,19260453 B02 V,S,2026-01-20,1845,2838
348488511,01001,19100037 B06,S,2025-09-12,4200,4200
348488511,01002,19100157 C01,S,2025-09-12,4200,4200
348488511,01003,19100176 B,S,2025-09-12,4900,4900
348488511,01004,19100244 A01 II,S,2025-09-12,3500,3500
348488511,01005,19100253 B04 III,S,2025-09-12,4200,4200
348488511,01006,19100303 G01 V,S,2025-09-12,4900,4900
348488511,01007,19100304 B04,S,2025-09-12,4900,4900
348488511,02001,19101200 A01,O,2025-09-12,700,700
348516352,01001,19260453 B02 V,S,2025-09-26,2838,2838
348492828,01001A,19260501 B13,S,2025-12-17,8689,11585
348495607,01001,19261053 B13,S,2025-09-30,3405,3405
348495748,01001,19260453 B02 V,S,2025-09-25,1703,2270
348491531,01001,19260100 A,S,2025-12-22,1035,2837
348491531,01002A,19260451 G01,S,2025-12-22,2483,4256
348491531,01002B,19260451 H01,S,2025-12-22,0,0
348491531,01002C,19260452 J02,S,2025-12-22,0,0
348491531,01003,19260501 B13,S,2025-12-22,2483,4965
348486721,01001,19100147 C01,S,2025-09-15,2800,2800
348486721,02001,N.J.A.C. 12:100-7.3(A),O,2025-09-15,150,150
348488313,01001,19260100 A,S,2026-02-26,2000,2837
348488313,01002,19260405 G02 III,S,2026-02-26,2000,2837
348488313,01003,19260451 G01 VII,S,2026-02-26,2000,3547
348488313,01004,19261053 B01,S,2026-02-26,1500,3547
348485871,01001,19260501 B02 I,S,2026-02-12,3972,3972
348485871,01002,19260600 A03 II,S,2026-02-12,3972,3972
348485939,01001,19260600 A03 II,S,2026-02-13,2400,3972
348485459,01001,19260102 A01,S,2026-02-27,500,2837
348485459,01002,19260501 B13,S,2026-02-27,1000,3547
348483165,01001,19260102 A01,S,2026-01-13,4256,4256
348483165,01002,19260501 B13,S,2026-01-13,4965,4965
348483173,01001,19260501 B13,S,2026-01-13,3476,4965
348483181,01001,19260501 B13,S,2026-01-14,4965,4965
348483181,01002,19261053 B04,S,2026-01-14,2837,2837
348483199,01001,19260501 B13,S,2025-12-23,4965,4965
348483199,01002A,19260502 D17,S,2025-12-23,4965,4965
348483199,01002B,19260502 D06 I,S,2025-12-23,0,0
348483199,01003,19261053 B01,S,2025-12-23,4965,4965
348478793,01001,19260451 G01,S,2025-12-10,3575,5958
348478793,02001,19260454 A,O,2025-12-10,287,478
348485202,01001A,19260021 B02,S,2026-03-02,2979,4965
348485202,01001B,19260052 B,S,2026-03-02,0,0
348485202,01002A,19100134 C,S,2026-03-02,2979,4965
348485202,01002B,19100134 D03 I B 1,S,2026-03-02,0,0
348485202,01002C,19100134 E01,S,2026-03-02,0,0
348485202,01002D,19100134 F02,S,2026-03-02,0,0
348485202,01002E,19261153 C01,S,2026-03-02,0,0
348485202,01002F,19261153 D02 I,S,2026-03-02,0,0
348485202,01002G,19261153 F01,S,2026-03-02,0,0
348485202,01003,19261153 G01,S,2026-03-02,2979,4965
348485202,01004A,19261153 I02 I A,S,2026-03-02,2979,4965
348485202,01004B,19261153 I02 I B,S,2026-03-02,0,0
348485202,01004C,19261153 I02 I C,S,2026-03-02,0,0
348485202,01005,19260102 A01,S,2026-03-02,1703,2837
348485202,01006,19260152 A01,S,2026-03-02,1703,2837
348485202,02001,19260416 E01,O,2026-03-02,0,0
348485202,02002,19260405 A02 II I,O,2026-03-02,0,0
348483108,01001,19261053 B01,S,2026-01-13,4256,4256
348483108,02001,19260501 B13,R,2026-01-13,11916,11916
348483124,01001,19261052 C01 I,S,2026-01-14,3405,3405
348483124,02001,19260501 B13,R,2026-01-14,29790,29790
348483140,01001A,19260451 B01,S,2026-01-14,3547,3547
348483140,01001B,19260451 C02,S,2026-01-14,0,0
348483140,01001C,19260451 E01,S,2026-01-14,0,0
348483140,01001D,19260451 G01,S,2026-01-14,0,0
348483157,01001,19260501 B13,S,2026-01-13,0,4965
348483157,01002,19260502 D,S,2026-01-13,0,4965
348483157,01003,19261053 B01,S,2026-01-13,0,4965
348477019,01001,19100028 B01 I,S,2025-09-11,7000,7000
348477019,01002,19100147 C01,S,2025-09-11,7000,7000
348477019,01003,19100176 B,S,2025-09-11,7000,7000
348477019,01004,19100303 G02 I,S,2025-09-11,7000,7000
348477019,01005,19100305 B02 I,S,2025-09-11,7000,7000
348477019,01006,N.J.S.A. 34:6A-33(A),S,2025-09-11,5000,5000
348477019,02001,19100132 D02,O,2025-09-11,1000,1000
348483090,01001,19260100 A,S,2026-01-21,2837,2837
348483090,01002,19260451 G01,S,2026-01-21,4965,4965
348483090,01003,19261053 B04,S,2026-01-21,2837,2837
348490038,01001,19260501 B13,S,2026-02-06,2500,3972
348490038,01002,19261053 B01,O,2026-02-06,0,2838
348472937,01001,19260100 A,S,2026-02-11,5107,5107
348472937,01002,19260102 A01,S,2026-02-11,5107,5107
348472937,01003,19260501 B02 I,S,2026-02-11,5958,5958
348472937,01004,19261053 B01,S,2026-02-11,5958,5958
348473034,01001,19260021 B02,S,2026-02-20,4965,4965
348473034,01002,19260095 A,S,2026-02-20,2837,2837
348473034,01003,19260651 G01 I,S,2026-02-20,2837,2837
348473034,01004,19260651 I01,S,2026-02-20,4965,4965
348473034,01005,19260651 K01,S,2026-02-20,4965,4965
348473034,01006,19260652 A01,S,2026-02-20,4965,4965
348473034,01008,19261053 B01,S,2026-02-20,4965,4965
348472523,01001,19260501 B13,S,2026-01-05,3000,4965
348617929,01001A,19260451 A02,S,2026-01-13,3724,4965
348617929,01001B,19260451 A06,S,2026-01-13,0,0
348617929,01002,19260451 D02,S,2026-01-13,2128,2837
348617929,01003,19260451 D03 X,S,2026-01-13,2128,2837
348617929,01004,19260502 D15,S,2026-01-13,2660,3547
348470857,01001A,19101200 E01,S,2026-02-13,4965,4965
348470857,01001B,19101200 G08,S,2026-02-13,0,0
348470857,01001C,19101200 H01,S,2026-02-13,0,0
348470857,01002,19260021 B02,S,2026-02-13,4965,4965
348470857,01003A,19260352 A,S,2026-02-13,4965,4965
348470857,01003B,19260352 B,S,2026-02-13,0,0
348470857,01003C,19260352 C,S,2026-02-13,0,0
348470857,02001,19040039 A02,O,2026-02-13,3547,3547
348473141,01001,19260501 B13,S,2025-12-12,3000,4965
348470477,01001,19260100 A,S,2026-02-06,4256,4256
348470477,01002,19260102 A01,S,2026-02-06,4256,4256
348470477,01003,19260501 B13,S,2026-02-06,4965,4965
348470477,01004A,19261053 B01,S,2026-02-06,4965,4965
348470477,01004B,19261060 A,S,2026-02-06,0,0
348470576,01001,19260703 A01,S,2026-02-27,9268,9268
348483207,01001,19261052 C01,R,2025-12-22,11916,11916
348483215,01001,19260451 G01,S,2025-12-22,3227,4965
348483215,02001,19260451 B01,R,2025-12-22,6455,9930
348483223,01001,19261052 C01,S,2025-12-22,2979,4965
348468729,01001,19260150 C01 VIII,S,2026-01-29,0,5107
348468729,01002,19260403 H,O,2026-01-29,4000,5107
348463654,01001,19100147 C01,S,2025-08-29,2800,2800
348463654,01002,N.J.S.A. 34:6A-33(A),S,2025-08-29,2800,2800
348463654,02001,19100157 E02,O,2025-08-29,150,150
348463654,02002,19101200 A01,O,2025-08-29,150,150
348463654,02003,N.J.A.C. 12:100-7.3(A),O,2025-08-29,150,150
348464496,01001,19100037 A04,S,2025-09-05,3500,3500
348464496,01002,19100147 C06 I,S,2025-09-05,3500,3500
348464496,02001,19040029 A,O,2025-09-05,700,700
348464496,02002,19040029 A,O,2025-09-05,700,700
348464496,02003,19040029 A,O,2025-09-05,700,700
348464496,02004,19040029 A,O,2025-09-05,700,700
348464496,02005,19040029 A,O,2025-09-05,700,700
348464496,02006,19040029 A,O,2025-09-05,700,700
348463936,01001,19260501 B01,S,2026-01-16,3547,3547
348463076,01001,19260102 A01,S,2026-02-13,1500,2270
348463076,01002,19260501 B13,S,2026-02-13,2850,3972
348463076,01003,19261053 B01,S,2026-02-13,2850,3972
348458712,01001,19260100 A,S,2026-02-11,2837,2837
348458712,01002A,19260451 G01 VII,S,2026-02-11,3547,3547
348458712,01002B,19260501 B13,S,2026-02-11,0,0
348458712,01003,19261053 B01,S,2026-02-11,3547,3547
348459041,01001,19260501 B11,S,2026-02-19,5000,8276
348460189,01001,19100147 C06 I,S,2025-09-04,4500,4500
348460189,01002,19100176 B,S,2025-09-04,6300,6300
348460189,01003,19100253 C05 III,S,2025-09-04,4500,4500
348473000,01001,19260652 A01,S,2026-02-20,2458,3972
348473000,01002,19260701 B,S,2026-02-20,2000,3972
348473000,01003,19261053 B01,S,2026-02-20,1500,3972
348458456,01001,19260501 B13,S,2025-08-27,4965,4965
348458571,01001,19260100 A,S,2026-02-17,2837,2837
348458571,01002,19260451 G01 VII,S,2026-02-17,3547,3547
348458571,01003,19261053 B10,S,2026-02-17,3547,3547
348456716,01001,19100037 A04,S,2025-08-28,4900,4900
348456716,01002,19100037 B06,S,2025-08-28,4900,4900
348456716,01003,19100147 C01,S,2025-08-28,4900,4900
348456716,01004,19100212 A03 II,S,2025-08-28,4900,4900
348456716,02001,19101200 A01,O,2025-08-28,700,700
348455098,01001,19100030 A01,S,2025-09-03,4900,4900
348455098,01002,19100106 G03 III,S,2025-09-03,4200,4200
348455098,01003,19100144 A03,S,2025-09-03,4200,4200
348455098,01004,19100147 C04 II,S,2025-09-03,4900,4900
348455098,01005,19100244 A01 II,S,2025-09-03,4200,4200
348455098,01006,19100305 D02,S,2025-09-03,4200,4200
348455098,01007,19100305 E01,S,2025-09-03,4900,4900
348455098,01008,19100305 G01 IV A,S,2025-09-03,4200,4200
348455098,01009,N.J.S.A. 34:6A-33(A),S,2025-09-03,4900,4900
348455098,01010,N.J.S.A. 34:6A-33(A),S,2025-09-03,4900,4900
348455098,02001,19100147 C06 I,O,2025-09-03,700,700
348455098,02002,19100147 C07 I,O,2025-09-03,700,700
348459108,01001,19260501 B04 I,S,2026-01-29,4965,4965
348459108,01002,19260502 D15,S,2026-01-29,4965,4965
348457367,01001,19100178 L01 I,S,2026-01-06,4965,4965
348457367,01002,19260451 B02,S,2026-01-06,4965,4965
348457367,01003,19260454 A,S,2026-01-06,4965,4965
348457367,01004,19260602 C01 VI,S,2026-01-06,4965,4965
348457367,01005,19261060 A,S,2026-01-06,4965,4965
348457417,01001,19100178 L01 I,S,2026-01-06,5958,5958
348457417,01002,19260451 B02,S,2026-01-06,5958,5958
348457417,01003,19260454 A,S,2026-01-06,5958,5958
348457417,01004,19260602 C01 VI,S,2026-01-06,5958,5958
348457417,01005,19261060 A,S,2026-01-06,4256,4256
348458407,01001,19260501 B04 I,S,2026-01-29,4965,4965
348458407,01002,19260502 D09,S,2026-01-29,4965,4965
348458407,01003,19260502 D15,S,2026-01-29,4965,4965
348458407,01004,19260502 D17,S,2026-01-29,4256,4256
348458407,01005,19260502 D21,S,2026-01-29,4965,4965
348458407,01006,19261053 B16,S,2026-01-29,4256,4256
348453762,01001,12 NYCRR PART 800.6(H),S,2025-12-17,0,0
348453762,01002,19100120 Q08 I,S,2025-12-17,0,0
348453762,01003,19100157 C01,S,2025-12-17,0,0
348453762,01004,19100244 A01 II,S,2025-12-17,0,0
348453762,01005,19100303 B02,S,2025-12-17,0,0
348453762,01006,19100303 F02,S,2025-12-17,0,0
348453762,01007,19100303 G01 II,S,2025-12-17,0,0
348453762,01008,19101200 H01,S,2025-12-17,0,0
348453762,02001,19101200 F06,O,2025-12-17,0,0
348453580,01001,19260021 B02,O,2026-02-12,9000,13902
348450586,01001,19260501 B13,S,2025-12-11,4965,4965
348450909,01001,19260501 B13,S,2026-01-09,2880,4965
348450164,01001,19260501 B13,S,2026-01-12,3000,4965
348450248,01001,19260501 B13,S,2025-12-11,4965,4965
348450297,01001,19260501 B13,R,2026-01-05,7150,11916
348444654,01001,19260652 A01,S,2026-01-28,1500,3972
348444860,01001A,19100134 C,S,2026-01-12,1596,2128
348444860,01001B,19100134 E01,S,2026-01-12,0,0
348444860,01001C,19100134 F01,S,2026-01-12,0,0
348444860,01001D,19100134 K,S,2026-01-12,0,0
348444860,01002A,19261153 C01,S,2026-01-12,1596,2128
348444860,01002B,19261153 G01,S,2026-01-12,0,0
348444860,02001A,19101200 E01,O,2026-01-12,0,0
348444860,02001B,19101200 G08,O,2026-01-12,0,0
348444860,02001C,19101200 H01,O,2026-01-12,0,0
348457011,01001,19100145 C03,S,2025-09-04,6300,6300
348457011,01002,N.J.S.A. 34:6A-33(A),S,2025-09-04,6300,6300
348457011,01003,N.J.S.A. 34:6A-33(A),S,2025-09-04,3600,3600
348481078,01001,19260095 A,S,2026-01-30,4965,6620
348442195,01001A,19100134 E01,S,2026-01-23,1703,2128
348442195,01001B,19100134 F02,S,2026-01-23,0,0
348442195,01002A,19261153 C01,O,2026-01-23,2270,2837
348442195,01002B,19261153 D02 I,O,2026-01-23,0,0
348442195,01002C,19261153 E01 II,O,2026-01-23,0,0
348442195,01002D,19261153 G04,O,2026-01-23,0,0
348442195,01002E,19261153 G01,O,2026-01-23,0,0
348442195,01003,19261153 I02 I D,S,2026-01-23,2270,2837
348446980,01001,19100145 C03,S,2025-09-10,4900,4900
348446980,01002,19260021 B02,S,2025-09-10,4900,4900
348446980,02001,19100132 D02,O,2025-09-10,700,700
348435165,01001A,19100147 C04 II,S,2025-08-27,2800,2800
348435165,01001B,19100147 C06 I,S,2025-08-27,0,0
348435165,01002,N.J.S.A. 34:6A-33(A),S,2025-08-27,2800,2800
348435165,02001,19100157 E02,O,2025-08-27,150,150
348435165,02002,N.J.A.C. 12:100-7.3(A),O,2025-08-27,150,150
348438391,01001,19260501 B02 I,S,2025-12-11,4965,4965
348440843,01001,5A0001,S,2026-02-12,16550,16550
348436585,01001,19260501 B15,S,2026-01-30,3972,3972
348437344,01001,19260451 B01 I,S,2026-02-02,4965,4965
348437344,01002,19260451 G01,S,2026-02-02,4965,4965
348437344,01003,19260503 A01,S,2026-02-02,4256,4256
348434952,01001,19260102 A01,S,2025-11-26,2270,2270
348434952,01002,19260501 B13,S,2025-11-26,2270,2270
348434952,01003,19261053 B01,S,2025-11-26,2270,2270
348433137,01001A,19260501 B13,S,2026-01-28,3476,4965
348433137,01001B,19260503 A01,S,2026-01-28,0,0
348433137,01002A,19261053 B06,S,2026-01-28,3476,4965
348433137,01002B,19261060 A,S,2026-01-28,0,0
348433137,02001A,19101200 E01,O,2026-01-28,0,0
348433137,02001B,19101200 G08,O,2026-01-28,0,0
348433137,02001C,19101200 H01,O,2026-01-28,0,0
348453218,01001,19260501 B13,S,2026-01-30,4965,4965
348434531,01001,19260416 A01,S,2026-01-29,11916,11916
348437153,01001,19260501 B13,S,2026-01-30,3547,3547
348437153,01002,19261053 B04,S,2026-01-30,3547,3547
348432998,01001,19260651 H01,S,2026-01-29,3476,4965
348432998,02001,19260652 A01,W,2026-01-29,23172,33103
348432105,01001,19260501 B01,S,2026-02-05,5958,5958
348432105,01002,19260602 D,S,2026-02-05,4256,4256
348420811,01001,19100146 E01,S,2025-08-14,2800,2800
348420811,01002,19100146 E06,S,2025-08-14,2800,2800
348420811,01003,19100146 F11,S,2025-08-14,2800,2800
348420811,01004,19100146 G01,S,2025-08-14,2800,2800
348420811,01005,19100146 K01 II,S,2025-08-14,2800,2800
348420811,01006A,19100147 C04 I,S,2025-08-14,2800,2800
348420811,01006B,19100147 C04 II,S,2025-08-14,0,0
